IRI	Label	Issue
http://purl.obolibrary.org/obo/OBCI_100000001	provides_clinical_information_for	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000002	diagnostic_for	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000003	monitors_status_of	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000004	indicates_response_to	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000005	predicts_effect_of	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000006	prognostic_for	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000007	assesses_toxicity_of	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000008	indicates_risk_of_developing	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000009	indicated_by_above_normal_level_of	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000010	indicates_clinical_effect_of	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000011	has_best_classification	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000012	has_civic_classification	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000013	monitors_effect_of	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000014	indicated_by_difference_in_level_of	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000015	indicated_by_below_normal_level_of	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000016	indicated_by_presence_of	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000017	indicated_by_absence_of	not an RO property
http://purl.obolibrary.org/obo/OBCI_100000018	determined_using_sample_from	not an RO property
